Body,Network,Series,Batch,Geometric Mean
3-Pendulum,CHNN,avg_rel_err_pert,32,0.00037375048947631593
3-Pendulum,CHNN,avg_rel_err_pert,33,9.511679057713466e-05
3-Pendulum,CHNN,avg_rel_err_pert,34,0.0002678870964239062
3-Pendulum,CHNN,avg_rel_err_pert,35,0.00022832195817618225
3-Pendulum,CHNN,avg_rel_err_pert,36,0.0003598664896370139
3-Pendulum,CHNN,avg_rel_err_pert,37,0.00011911035914803009
3-Pendulum,CHNN,avg_rel_err_pert,38,4.505060124598016e-05
3-Pendulum,CHNN,avg_rel_err_pert,39,0.0002768927191996947
3-Pendulum,CHNN,avg_rel_err_pert,40,7.777822840123202e-05
3-Pendulum,CHNN,avg_rel_err_pert,41,2.1971753877693006e-05
3-Pendulum,CHNN,avg_rel_err_pert,42,0.0003064031085010437
3-Pendulum,CHNN,avg_rel_err_pert,43,4.1559340728243376e-05
3-Pendulum,CHNN,avg_rel_err_pert,44,0.000156574838676167
3-Pendulum,CHNN,avg_rel_err_pert,45,9.51311315246655e-05
3-Pendulum,CHNN,avg_rel_err_pert,46,8.784296739836201e-05
3-Pendulum,CHNN,avg_rel_err_pert,47,4.5379391590704016e-05
3-Pendulum,CHNN,avg_rel_err_pert,48,5.129611138912548e-05
3-Pendulum,CHNN,avg_rel_err_pert,49,5.42293419753795e-05
3-Pendulum,CHNN,avg_rel_err_pert,50,0.00024192637958457948
3-Pendulum,CHNN,avg_rel_err_pert,51,0.0002006070095928591
3-Pendulum,CHNN,avg_rel_err_pert,52,5.234225238662321e-05
3-Pendulum,CHNN,avg_rel_err_pert,53,8.446122023649356e-05
3-Pendulum,CHNN,avg_rel_err_pert,54,4.9735375126345965e-05
3-Pendulum,CHNN,avg_rel_err_pert,55,3.535650192363614e-05
3-Pendulum,CHNN,avg_rel_err_pert,56,2.8475892888974174e-05
3-Pendulum,CHNN,avg_rel_err_pert,57,0.00026817506066313874
3-Pendulum,CHNN,avg_rel_err_pert,58,9.429114057485649e-05
3-Pendulum,CHNN,avg_rel_err_pert,59,0.00022240212517808246
3-Pendulum,CHNN,avg_rel_err_pert,60,0.00011133401146900587
3-Pendulum,CHNN,avg_rel_err_pert,61,0.00016629033925289236
3-Pendulum,CHNN,avg_rel_err_pert,62,0.00013935121725912564
3-Pendulum,CHNN,avg_rel_err_pert,63,2.4788577192172733e-05
3-Pendulum,CHNN,avg_rel_err_pert,64,3.581766883285707e-05
3-Pendulum,CHNN,avg_rel_err_pert,65,7.97534985461342e-05
3-Pendulum,CHNN,avg_rel_err_pert,66,8.274217324993099e-05
3-Pendulum,CHNN,avg_rel_err_pert,67,0.0001202456458297884
3-Pendulum,CHNN,avg_rel_err_pert,68,0.00021019795210699328
3-Pendulum,CHNN,avg_rel_err_pert,69,9.283940759188986e-05
3-Pendulum,CHNN,avg_rel_err_pert,70,0.00020637082914872764
3-Pendulum,CHNN,avg_rel_err_pert,71,0.00010685674694288575
3-Pendulum,CHNN,avg_rel_err_pert,72,1.4167098775171688e-05
3-Pendulum,CHNN,avg_rel_err_pert,73,6.357183007351716e-05
3-Pendulum,CHNN,avg_rel_err_pert,74,0.0019700643190494606
3-Pendulum,CHNN,avg_rel_err_pert,75,4.8978699766334854e-05
3-Pendulum,CHNN,avg_rel_err_pert,76,0.00013045108532922344
3-Pendulum,CHNN,avg_rel_err_pert,77,0.000881673607458711
3-Pendulum,CHNN,avg_rel_err_pert,78,0.0001112252129414924
3-Pendulum,CHNN,avg_rel_err_pert,79,8.161365033041931e-05
3-Pendulum,CHNN,avg_rel_err_pert,80,6.334646304796525e-05
3-Pendulum,CHNN,avg_rel_err_pert,81,0.00010754963065435801
3-Pendulum,CHNN,avg_rel_err_pert,82,3.1404908123393175e-05
3-Pendulum,CHNN,avg_rel_err_pert,83,8.774280422262295e-05
3-Pendulum,CHNN,avg_rel_err_pert,84,5.9771315225329374e-05
3-Pendulum,CHNN,avg_rel_err_pert,85,0.00010751313319040202
3-Pendulum,CHNN,avg_rel_err_pert,86,4.182306865570631e-05
3-Pendulum,CHNN,avg_rel_err_pert,87,0.0006922364287089939
3-Pendulum,CHNN,avg_rel_err_pert,88,9.391535181756435e-05
3-Pendulum,CHNN,avg_rel_err_pert,89,4.985137354715004e-05
3-Pendulum,CHNN,avg_rel_err_pert,90,0.00016355538253316271
3-Pendulum,CHNN,avg_rel_err_pert,91,0.0006232773272301402
3-Pendulum,CHNN,avg_rel_err_pert,92,0.00017800509337104645
3-Pendulum,CHNN,avg_rel_err_pert,93,0.00010559873914551446
3-Pendulum,CHNN,avg_rel_err_pert,94,4.778217471435639e-05
3-Pendulum,CHNN,avg_rel_err_pert,95,0.00018088165788363776
3-Pendulum,CHNN,avg_rel_err_pert,96,0.00021285859865500124
3-Pendulum,CHNN,avg_rel_err_pert,97,5.5219543008948144e-05
3-Pendulum,CHNN,avg_rel_err_pert,98,0.00010447746418253878
3-Pendulum,CHNN,avg_rel_err_pert,99,0.00017921072794243765
3-Pendulum,CHNN,avg_rel_err_pred,0,0.0002494110597724805
3-Pendulum,CHNN,avg_rel_err_pred,1,0.00014690293680806154
3-Pendulum,CHNN,avg_rel_err_pred,2,0.00012330416026885984
3-Pendulum,CHNN,avg_rel_err_pred,3,0.00011933624135308153
3-Pendulum,CHNN,avg_rel_err_pred,4,0.0010112780986502841
3-Pendulum,CHNN,avg_rel_err_pred,5,0.00038034952468482536
3-Pendulum,CHNN,avg_rel_err_pred,6,0.0001669549870465806
3-Pendulum,CHNN,avg_rel_err_pred,7,0.0006485723003669262
3-Pendulum,CHNN,avg_rel_err_pred,8,0.00022122751454453602
3-Pendulum,CHNN,avg_rel_err_pred,9,0.0012897063935170005
3-Pendulum,CHNN,avg_rel_err_pred,10,0.000618773651946335
3-Pendulum,CHNN,avg_rel_err_pred,11,0.0001986078807924417
3-Pendulum,CHNN,avg_rel_err_pred,12,0.00021672108437669082
3-Pendulum,CHNN,avg_rel_err_pred,13,0.0002877498195722058
3-Pendulum,CHNN,avg_rel_err_pred,14,0.0007670842907231541
3-Pendulum,CHNN,avg_rel_err_pred,15,0.00032714077135722453
3-Pendulum,CHNN,avg_rel_err_pred,16,0.00013143300069645505
3-Pendulum,CHNN,avg_rel_err_pred,17,0.00015700944229716488
3-Pendulum,CHNN,avg_rel_err_pred,18,0.024326092308146537
3-Pendulum,CHNN,avg_rel_err_pred,19,0.0001391602584160642
3-Pendulum,CHNN,avg_rel_err_pred,20,0.0012158731870620446
3-Pendulum,CHNN,avg_rel_err_pred,21,0.00010351515471291742
3-Pendulum,CHNN,avg_rel_err_pred,22,0.0005965760801232292
3-Pendulum,CHNN,avg_rel_err_pred,23,0.0025287842488051298
3-Pendulum,CHNN,avg_rel_err_pred,24,0.001090498707641978
3-Pendulum,CHNN,avg_rel_err_pred,25,0.00029905038206584503
3-Pendulum,CHNN,avg_rel_err_pred,26,0.26021479106781337
3-Pendulum,CHNN,avg_rel_err_pred,27,0.00010193680326951097
3-Pendulum,CHNN,avg_rel_err_pred,28,0.000614669393856848
3-Pendulum,CHNN,avg_rel_err_pred,29,0.0016979683401452971
3-Pendulum,CHNN,avg_rel_err_pred,30,0.00024352961881565253
3-Pendulum,CHNN,avg_rel_err_pred,31,0.0001369091017289759
3-Pendulum,CHNN,avg_rel_err_pred,32,0.0004602966896142077
3-Pendulum,CHNN,avg_rel_err_pred,33,0.0003256232017270416
3-Pendulum,CHNN,avg_rel_err_pred,34,0.0005895787152347555
3-Pendulum,CHNN,avg_rel_err_pred,35,0.0005936811315111379
3-Pendulum,CHNN,avg_rel_err_pred,36,0.00021588816828954443
3-Pendulum,CHNN,avg_rel_err_pred,37,0.0023093211263777755
3-Pendulum,CHNN,avg_rel_err_pred,38,0.0002302654819489469
3-Pendulum,CHNN,avg_rel_err_pred,39,0.000906626141688266
3-Pendulum,CHNN,avg_rel_err_pred,40,0.00010058230161935331
3-Pendulum,CHNN,avg_rel_err_pred,41,0.0005880192784927991
3-Pendulum,CHNN,avg_rel_err_pred,42,0.00018578804469387465
3-Pendulum,CHNN,avg_rel_err_pred,43,0.00010667737211344361
3-Pendulum,CHNN,avg_rel_err_pred,44,0.00031547421679334775
3-Pendulum,CHNN,avg_rel_err_pred,45,0.00017207971343659914
3-Pendulum,CHNN,avg_rel_err_pred,46,0.00045222238728182294
3-Pendulum,CHNN,avg_rel_err_pred,47,0.00027144107860531516
3-Pendulum,CHNN,avg_rel_err_pred,48,0.00023051089685379434
3-Pendulum,CHNN,avg_rel_err_pred,49,0.00016409790018493274
3-Pendulum,CHNN,avg_rel_err_pred,50,0.0013660840587876167
3-Pendulum,CHNN,avg_rel_err_pred,51,0.00037731000241327016
3-Pendulum,CHNN,avg_rel_err_pred,52,0.000157366116927088
3-Pendulum,CHNN,avg_rel_err_pred,53,9.982413273764008e-05
3-Pendulum,CHNN,avg_rel_err_pred,54,0.0003877736010951013
3-Pendulum,CHNN,avg_rel_err_pred,55,0.00011833460283333977
3-Pendulum,CHNN,avg_rel_err_pred,56,0.00010858376678457609
3-Pendulum,CHNN,avg_rel_err_pred,57,0.00022600864937268703
3-Pendulum,CHNN,avg_rel_err_pred,58,0.00023038701655800933
3-Pendulum,CHNN,avg_rel_err_pred,59,0.00031560445807625025
3-Pendulum,CHNN,avg_rel_err_pred,60,0.00041160086412665844
3-Pendulum,CHNN,avg_rel_err_pred,61,0.00033469460571320693
3-Pendulum,CHNN,avg_rel_err_pred,62,0.0002388680934014429
3-Pendulum,CHNN,avg_rel_err_pred,63,8.863285825398526e-05
3-Pendulum,CHNN,avg_rel_err_pred,64,0.00014211793872741376
3-Pendulum,CHNN,avg_rel_err_pred,65,0.0005594604176795942
3-Pendulum,CHNN,avg_rel_err_pred,66,0.0006098956157784514
3-Pendulum,CHNN,avg_rel_err_pred,67,0.0002406364558664456
3-Pendulum,CHNN,avg_rel_err_pred,68,0.0002710185639843892
3-Pendulum,CHNN,avg_rel_err_pred,69,0.00019944020967782865
3-Pendulum,CHNN,avg_rel_err_pred,70,0.0005478538931127225
3-Pendulum,CHNN,avg_rel_err_pred,71,0.00011043313251324608
3-Pendulum,CHNN,avg_rel_err_pred,72,0.00016537802054715037
3-Pendulum,CHNN,avg_rel_err_pred,73,0.0001515614721927591
3-Pendulum,CHNN,avg_rel_err_pred,74,0.0006521369036422865
3-Pendulum,CHNN,avg_rel_err_pred,75,0.00012105593048330226
3-Pendulum,CHNN,avg_rel_err_pred,76,0.0010074081893335666
3-Pendulum,CHNN,avg_rel_err_pred,77,0.0042378166923712655
3-Pendulum,CHNN,avg_rel_err_pred,78,0.0003693204797078353
3-Pendulum,CHNN,avg_rel_err_pred,79,0.00010539709837053475
3-Pendulum,CHNN,avg_rel_err_pred,80,0.00024081686685793296
3-Pendulum,CHNN,avg_rel_err_pred,81,0.0002405726970910926
3-Pendulum,CHNN,avg_rel_err_pred,82,0.0017594168694947273
3-Pendulum,CHNN,avg_rel_err_pred,83,0.00019253992866122616
3-Pendulum,CHNN,avg_rel_err_pred,84,8.033337284709049e-05
3-Pendulum,CHNN,avg_rel_err_pred,85,0.00018010176244863337
3-Pendulum,CHNN,avg_rel_err_pred,86,0.00015497556249918982
3-Pendulum,CHNN,avg_rel_err_pred,87,0.0006970833566958565
3-Pendulum,CHNN,avg_rel_err_pred,88,0.00012029576725852015
3-Pendulum,CHNN,avg_rel_err_pred,89,0.0001255050652443799
3-Pendulum,CHNN,avg_rel_err_pred,90,0.004279428191386626
3-Pendulum,CHNN,avg_rel_err_pred,91,0.0006988916102415934
3-Pendulum,CHNN,avg_rel_err_pred,92,0.0003165021815673879
3-Pendulum,CHNN,avg_rel_err_pred,93,0.00021687926425850807
3-Pendulum,CHNN,avg_rel_err_pred,94,0.0003586174878592143
3-Pendulum,CHNN,avg_rel_err_pred,95,0.0005197120600064171
3-Pendulum,CHNN,avg_rel_err_pred,96,0.00016137772193555803
3-Pendulum,CHNN,avg_rel_err_pred,97,0.00012964045822106982
3-Pendulum,CHNN,avg_rel_err_pred,98,0.00013566855309934226
3-Pendulum,CHNN,avg_rel_err_pred,99,0.00039301670009070627
3-Pendulum,CLNN,avg_rel_err_pert,0,8.408019932764084e-05
3-Pendulum,CLNN,avg_rel_err_pert,1,4.684239041572616e-05
3-Pendulum,CLNN,avg_rel_err_pert,2,0.00034225149150608194
3-Pendulum,CLNN,avg_rel_err_pert,3,3.847722101055577e-05
3-Pendulum,CLNN,avg_rel_err_pert,4,0.00033960396255486444
3-Pendulum,CLNN,avg_rel_err_pert,5,0.0001355509904997192
3-Pendulum,CLNN,avg_rel_err_pert,6,8.133301479142239e-05
3-Pendulum,CLNN,avg_rel_err_pert,7,9.074627729701607e-05
3-Pendulum,CLNN,avg_rel_err_pert,8,3.385688867776262e-05
3-Pendulum,CLNN,avg_rel_err_pert,9,2.0710823348578708e-05
3-Pendulum,CLNN,avg_rel_err_pert,10,7.992634824253124e-05
3-Pendulum,CLNN,avg_rel_err_pert,11,1.4646443151258944e-05
3-Pendulum,CLNN,avg_rel_err_pert,12,8.58711127790427e-05
3-Pendulum,CLNN,avg_rel_err_pert,13,0.00012180686616018046
3-Pendulum,CLNN,avg_rel_err_pert,14,0.000257361007857466
3-Pendulum,CLNN,avg_rel_err_pert,15,0.00011372390631805467
3-Pendulum,CLNN,avg_rel_err_pert,16,4.539776778804066e-05
3-Pendulum,CLNN,avg_rel_err_pert,17,0.00023159138831303243
3-Pendulum,CLNN,avg_rel_err_pert,18,0.00011040549617084968
3-Pendulum,CLNN,avg_rel_err_pert,19,0.00011758959498660132
3-Pendulum,CLNN,avg_rel_err_pert,20,0.00010857988756788154
3-Pendulum,CLNN,avg_rel_err_pert,21,7.456530929287254e-05
3-Pendulum,CLNN,avg_rel_err_pert,22,7.770688702374649e-05
3-Pendulum,CLNN,avg_rel_err_pert,23,4.368316589211808e-05
3-Pendulum,CLNN,avg_rel_err_pert,24,0.00014470898317286868
3-Pendulum,CLNN,avg_rel_err_pert,25,0.00012460320284791098
3-Pendulum,CLNN,avg_rel_err_pert,26,0.019428754546140695
3-Pendulum,CLNN,avg_rel_err_pert,27,8.515933437199633e-05
3-Pendulum,CLNN,avg_rel_err_pert,28,0.0006111633296698739
3-Pendulum,CLNN,avg_rel_err_pert,29,0.00030450296072717393
3-Pendulum,CLNN,avg_rel_err_pert,30,4.986185134425176e-05
3-Pendulum,CLNN,avg_rel_err_pert,31,4.1798197070365955e-05
3-Pendulum,CLNN,avg_rel_err_pert,32,0.00037375048947631593
3-Pendulum,CLNN,avg_rel_err_pert,33,9.511679057713466e-05
3-Pendulum,CLNN,avg_rel_err_pert,34,0.0002678870964239062
3-Pendulum,CLNN,avg_rel_err_pert,35,0.00022832195817618225
3-Pendulum,CLNN,avg_rel_err_pert,36,0.0003598664896370139
3-Pendulum,CLNN,avg_rel_err_pert,37,0.00011911035914803009
3-Pendulum,CLNN,avg_rel_err_pert,38,4.505060124598016e-05
3-Pendulum,CLNN,avg_rel_err_pert,39,0.0002768927191996947
3-Pendulum,CLNN,avg_rel_err_pert,40,7.777822840123202e-05
3-Pendulum,CLNN,avg_rel_err_pert,41,2.1971753877693006e-05
3-Pendulum,CLNN,avg_rel_err_pert,42,0.0003064031085010437
3-Pendulum,CLNN,avg_rel_err_pert,43,4.1559340728243376e-05
3-Pendulum,CLNN,avg_rel_err_pert,44,0.000156574838676167
3-Pendulum,CLNN,avg_rel_err_pert,45,9.51311315246655e-05
3-Pendulum,CLNN,avg_rel_err_pert,46,8.784296739836201e-05
3-Pendulum,CLNN,avg_rel_err_pert,47,4.5379391590704016e-05
3-Pendulum,CLNN,avg_rel_err_pert,48,5.129611138912548e-05
3-Pendulum,CLNN,avg_rel_err_pert,49,5.42293419753795e-05
3-Pendulum,CLNN,avg_rel_err_pert,50,0.00024192637958457948
3-Pendulum,CLNN,avg_rel_err_pert,51,0.0002006070095928591
3-Pendulum,CLNN,avg_rel_err_pert,52,5.234225238662321e-05
3-Pendulum,CLNN,avg_rel_err_pert,53,8.446122023649356e-05
3-Pendulum,CLNN,avg_rel_err_pert,54,4.9735375126345965e-05
3-Pendulum,CLNN,avg_rel_err_pert,55,3.535650192363614e-05
3-Pendulum,CLNN,avg_rel_err_pert,56,2.8475892888974174e-05
3-Pendulum,CLNN,avg_rel_err_pert,57,0.00026817506066313874
3-Pendulum,CLNN,avg_rel_err_pert,58,9.429114057485649e-05
3-Pendulum,CLNN,avg_rel_err_pert,59,0.00022240212517808246
3-Pendulum,CLNN,avg_rel_err_pert,60,0.00011133401146900587
3-Pendulum,CLNN,avg_rel_err_pert,61,0.00016629033925289236
3-Pendulum,CLNN,avg_rel_err_pert,62,0.00013935121725912564
3-Pendulum,CLNN,avg_rel_err_pert,63,2.4788577192172733e-05
3-Pendulum,CLNN,avg_rel_err_pert,64,3.581766883285707e-05
3-Pendulum,CLNN,avg_rel_err_pert,65,7.97534985461342e-05
3-Pendulum,CLNN,avg_rel_err_pert,66,8.274217324993099e-05
3-Pendulum,CLNN,avg_rel_err_pert,67,0.0001202456458297884
3-Pendulum,CLNN,avg_rel_err_pert,68,0.00021019795210699328
3-Pendulum,CLNN,avg_rel_err_pert,69,9.283940759188986e-05
3-Pendulum,CLNN,avg_rel_err_pert,70,0.00020637082914872764
3-Pendulum,CLNN,avg_rel_err_pert,71,0.00010685674694288575
3-Pendulum,CLNN,avg_rel_err_pert,72,1.4167098775171688e-05
3-Pendulum,CLNN,avg_rel_err_pert,73,6.357183007351716e-05
3-Pendulum,CLNN,avg_rel_err_pert,74,0.0019700643190494606
3-Pendulum,CLNN,avg_rel_err_pert,75,4.8978699766334854e-05
3-Pendulum,CLNN,avg_rel_err_pert,76,0.00013045108532922344
3-Pendulum,CLNN,avg_rel_err_pert,77,0.000881673607458711
3-Pendulum,CLNN,avg_rel_err_pert,78,0.0001112252129414924
3-Pendulum,CLNN,avg_rel_err_pert,79,8.161365033041931e-05
3-Pendulum,CLNN,avg_rel_err_pert,80,6.334646304796525e-05
3-Pendulum,CLNN,avg_rel_err_pert,81,0.00010754963065435801
3-Pendulum,CLNN,avg_rel_err_pert,82,3.1404908123393175e-05
3-Pendulum,CLNN,avg_rel_err_pert,83,8.774280422262295e-05
3-Pendulum,CLNN,avg_rel_err_pert,84,5.9771315225329374e-05
3-Pendulum,CLNN,avg_rel_err_pert,85,0.00010751313319040202
3-Pendulum,CLNN,avg_rel_err_pert,86,4.182306865570631e-05
3-Pendulum,CLNN,avg_rel_err_pert,87,0.0006922364287089939
3-Pendulum,CLNN,avg_rel_err_pert,88,9.391535181756435e-05
3-Pendulum,CLNN,avg_rel_err_pert,89,4.985137354715004e-05
3-Pendulum,CLNN,avg_rel_err_pert,90,0.00016355538253316271
3-Pendulum,CLNN,avg_rel_err_pert,91,0.0006232773272301402
3-Pendulum,CLNN,avg_rel_err_pert,92,0.00017800509337104645
3-Pendulum,CLNN,avg_rel_err_pert,93,0.00010559873914551446
3-Pendulum,CLNN,avg_rel_err_pert,94,4.778217471435639e-05
3-Pendulum,CLNN,avg_rel_err_pert,95,0.00018088165788363776
3-Pendulum,CLNN,avg_rel_err_pert,96,0.00021285859865500124
3-Pendulum,CLNN,avg_rel_err_pert,97,5.5219543008948144e-05
3-Pendulum,CLNN,avg_rel_err_pert,98,0.00010447746418253878
3-Pendulum,CLNN,avg_rel_err_pert,99,0.00017921072794243765
3-Pendulum,CLNN,avg_rel_err_pred,0,0.0004798472132561674
3-Pendulum,CLNN,avg_rel_err_pred,1,0.00025430449040767455
3-Pendulum,CLNN,avg_rel_err_pred,2,0.00010524062952631405
3-Pendulum,CLNN,avg_rel_err_pred,3,8.89824502037202e-05
3-Pendulum,CLNN,avg_rel_err_pred,4,0.0007624339537552093
3-Pendulum,CLNN,avg_rel_err_pred,5,0.0003706808411971916
3-Pendulum,CLNN,avg_rel_err_pred,6,0.00010757021972242174
3-Pendulum,CLNN,avg_rel_err_pred,7,0.0005748604209363364
3-Pendulum,CLNN,avg_rel_err_pred,8,0.00028301944979365265
3-Pendulum,CLNN,avg_rel_err_pred,9,0.002492313271365626
3-Pendulum,CLNN,avg_rel_err_pred,10,0.0009703592332886812
3-Pendulum,CLNN,avg_rel_err_pred,11,0.00031163300600210297
3-Pendulum,CLNN,avg_rel_err_pred,12,0.00030216402208150216
3-Pendulum,CLNN,avg_rel_err_pred,13,6.649859511441292e-05
3-Pendulum,CLNN,avg_rel_err_pred,14,0.0002597188363450643
3-Pendulum,CLNN,avg_rel_err_pred,15,0.0001503411099998969
3-Pendulum,CLNN,avg_rel_err_pred,16,0.00019684704262743651
3-Pendulum,CLNN,avg_rel_err_pred,17,0.0001369052354636848
3-Pendulum,CLNN,avg_rel_err_pred,18,0.011136579147544077
3-Pendulum,CLNN,avg_rel_err_pred,19,0.0001846059170198639
3-Pendulum,CLNN,avg_rel_err_pred,20,0.0008513251504596122
3-Pendulum,CLNN,avg_rel_err_pred,21,0.0001625932365775846
3-Pendulum,CLNN,avg_rel_err_pred,22,0.00046645996560012337
3-Pendulum,CLNN,avg_rel_err_pred,23,0.005466532117349969
3-Pendulum,CLNN,avg_rel_err_pred,24,0.000815711630716452
3-Pendulum,CLNN,avg_rel_err_pred,25,0.00035961547128505165
3-Pendulum,CLNN,avg_rel_err_pred,26,0.133645322135246
3-Pendulum,CLNN,avg_rel_err_pred,27,0.00010747531227394719
3-Pendulum,CLNN,avg_rel_err_pred,28,0.00048232136712626463
3-Pendulum,CLNN,avg_rel_err_pred,29,0.002746842095807808
3-Pendulum,CLNN,avg_rel_err_pred,30,0.00030905909634383594
3-Pendulum,CLNN,avg_rel_err_pred,31,0.00015184996074800686
3-Pendulum,CLNN,avg_rel_err_pred,32,0.0006362472484951617
3-Pendulum,CLNN,avg_rel_err_pred,33,0.0002485208356984817
3-Pendulum,CLNN,avg_rel_err_pred,34,0.00016523696117287827
3-Pendulum,CLNN,avg_rel_err_pred,35,0.001001587885184283
3-Pendulum,CLNN,avg_rel_err_pred,36,0.000196807219009716
3-Pendulum,CLNN,avg_rel_err_pred,37,0.0018225849348055898
3-Pendulum,CLNN,avg_rel_err_pred,38,0.00038021057359222913
3-Pendulum,CLNN,avg_rel_err_pred,39,0.003597513738411998
3-Pendulum,CLNN,avg_rel_err_pred,40,0.00010660307936600659
3-Pendulum,CLNN,avg_rel_err_pred,41,0.0007883907391390147
3-Pendulum,CLNN,avg_rel_err_pred,42,0.0001168646354578971
3-Pendulum,CLNN,avg_rel_err_pred,43,0.00016636541007342324
3-Pendulum,CLNN,avg_rel_err_pred,44,0.00019030639918527498
3-Pendulum,CLNN,avg_rel_err_pred,45,0.0002853624862601285
3-Pendulum,CLNN,avg_rel_err_pred,46,0.00024431289249015215
3-Pendulum,CLNN,avg_rel_err_pred,47,0.00019875004476550012
3-Pendulum,CLNN,avg_rel_err_pred,48,0.0001965317702131463
3-Pendulum,CLNN,avg_rel_err_pred,49,0.00011435809886150928
3-Pendulum,CLNN,avg_rel_err_pred,50,0.001002208843234623
3-Pendulum,CLNN,avg_rel_err_pred,51,0.0004891421944964397
3-Pendulum,CLNN,avg_rel_err_pred,52,0.00019839508251944055
3-Pendulum,CLNN,avg_rel_err_pred,53,0.00010806556729274786
3-Pendulum,CLNN,avg_rel_err_pred,54,0.00021154077642672323
3-Pendulum,CLNN,avg_rel_err_pred,55,0.0001516348216202406
3-Pendulum,CLNN,avg_rel_err_pred,56,0.00012083683291292788
3-Pendulum,CLNN,avg_rel_err_pred,57,0.00021862942633345148
3-Pendulum,CLNN,avg_rel_err_pred,58,0.0001432309437228343
3-Pendulum,CLNN,avg_rel_err_pred,59,0.0001661104730108632
3-Pendulum,CLNN,avg_rel_err_pred,60,0.0007855973401704912
3-Pendulum,CLNN,avg_rel_err_pred,61,0.0003787414054070387
3-Pendulum,CLNN,avg_rel_err_pred,62,0.00025844539997275115
3-Pendulum,CLNN,avg_rel_err_pred,63,7.558858156268104e-05
3-Pendulum,CLNN,avg_rel_err_pred,64,0.00011391034296299634
3-Pendulum,CLNN,avg_rel_err_pred,65,0.00035985889132074595
3-Pendulum,CLNN,avg_rel_err_pred,66,0.0005496886622914417
3-Pendulum,CLNN,avg_rel_err_pred,67,0.00018959888365439838
3-Pendulum,CLNN,avg_rel_err_pred,68,0.00040226299344489695
3-Pendulum,CLNN,avg_rel_err_pred,69,0.00019339770904776494
3-Pendulum,CLNN,avg_rel_err_pred,70,0.0007868023848583945
3-Pendulum,CLNN,avg_rel_err_pred,71,0.00015284585285358927
3-Pendulum,CLNN,avg_rel_err_pred,72,0.0002689938998583107
3-Pendulum,CLNN,avg_rel_err_pred,73,0.00022639603838856006
3-Pendulum,CLNN,avg_rel_err_pred,74,0.000622615711977931
3-Pendulum,CLNN,avg_rel_err_pred,75,0.0001508368756566171
3-Pendulum,CLNN,avg_rel_err_pred,76,0.00029607291304111893
3-Pendulum,CLNN,avg_rel_err_pred,77,0.0015341610480220417
3-Pendulum,CLNN,avg_rel_err_pred,78,0.0005729572965485926
3-Pendulum,CLNN,avg_rel_err_pred,79,0.00016554588338546194
3-Pendulum,CLNN,avg_rel_err_pred,80,0.000154091851741067
3-Pendulum,CLNN,avg_rel_err_pred,81,0.00016898272170993113
3-Pendulum,CLNN,avg_rel_err_pred,82,0.003487252538226325
3-Pendulum,CLNN,avg_rel_err_pred,83,0.00010848269642654784
3-Pendulum,CLNN,avg_rel_err_pred,84,9.831433866696151e-05
3-Pendulum,CLNN,avg_rel_err_pred,85,7.361004472828086e-05
3-Pendulum,CLNN,avg_rel_err_pred,86,8.727344024705786e-05
3-Pendulum,CLNN,avg_rel_err_pred,87,0.0006643415869740016
3-Pendulum,CLNN,avg_rel_err_pred,88,0.00010913043735447233
3-Pendulum,CLNN,avg_rel_err_pred,89,9.951085268661939e-05
3-Pendulum,CLNN,avg_rel_err_pred,90,0.003993008697698202
3-Pendulum,CLNN,avg_rel_err_pred,91,0.0004789893628491228
3-Pendulum,CLNN,avg_rel_err_pred,92,0.0002292826276935535
3-Pendulum,CLNN,avg_rel_err_pred,93,0.0007087621093265486
3-Pendulum,CLNN,avg_rel_err_pred,94,0.00037901850250533775
3-Pendulum,CLNN,avg_rel_err_pred,95,0.000531701714487024
3-Pendulum,CLNN,avg_rel_err_pred,96,0.000146934401497977
3-Pendulum,CLNN,avg_rel_err_pred,97,7.627148436427365e-05
3-Pendulum,CLNN,avg_rel_err_pred,98,0.00017507633321088537
3-Pendulum,CLNN,avg_rel_err_pred,99,0.00015066695937019408
3-Pendulum,DeLaN,avg_rel_err_pert,0,8.385810906454442e-05
3-Pendulum,DeLaN,avg_rel_err_pert,1,4.6748852113928145e-05
3-Pendulum,DeLaN,avg_rel_err_pert,2,0.00034329775406796844
3-Pendulum,DeLaN,avg_rel_err_pert,3,3.750773086351435e-05
3-Pendulum,DeLaN,avg_rel_err_pert,4,0.0003305606146454023
3-Pendulum,DeLaN,avg_rel_err_pert,5,0.00013699685173231295
3-Pendulum,DeLaN,avg_rel_err_pert,6,8.151569708280398e-05
3-Pendulum,DeLaN,avg_rel_err_pert,7,9.09034813616854e-05
3-Pendulum,DeLaN,avg_rel_err_pert,8,3.3916216341894376e-05
3-Pendulum,DeLaN,avg_rel_err_pert,9,2.0465694093605858e-05
3-Pendulum,DeLaN,avg_rel_err_pert,10,7.913975812585811e-05
3-Pendulum,DeLaN,avg_rel_err_pert,11,1.484394250469407e-05
3-Pendulum,DeLaN,avg_rel_err_pert,12,8.612111470598859e-05
3-Pendulum,DeLaN,avg_rel_err_pert,13,0.00012486379407051462
3-Pendulum,DeLaN,avg_rel_err_pert,14,0.0002683694167579144
3-Pendulum,DeLaN,avg_rel_err_pert,15,0.00011474745292232415
