network,batch,norm_sq,num_params,eig_val
CHNN,0,695.7589721679688,135173,0.0002714810543693602
CHNN,0,695.7589721679688,135173,0.00027538981521502126
CHNN,0,695.7589721679688,135173,0.00027696558390744036
CHNN,0,695.7589721679688,135173,0.0002786345430649817
CHNN,0,695.7589721679688,135173,0.0002807334531098604
CHNN,0,695.7589721679688,135173,0.00028290852787904436
CHNN,0,695.7589721679688,135173,0.0002849027223419398
CHNN,0,695.7589721679688,135173,0.00028702308190986514
CHNN,0,695.7589721679688,135173,0.00028775373357348144
CHNN,0,695.7589721679688,135173,0.000293945602606982
CHNN,0,695.7589721679688,135173,0.0002984898746944964
CHNN,0,695.7589721679688,135173,0.00030102589516900485
CHNN,0,695.7589721679688,135173,0.0003038365684915334
CHNN,0,695.7589721679688,135173,0.000304800778394565
CHNN,0,695.7589721679688,135173,0.0003071074606850744
CHNN,0,695.7589721679688,135173,0.00031028248486109083
CHNN,0,695.7589721679688,135173,0.00031240982934832573
CHNN,0,695.7589721679688,135173,0.0003156231832690537
CHNN,0,695.7589721679688,135173,0.00031824407051317405
CHNN,0,695.7589721679688,135173,0.0003198228660039604
CHNN,0,695.7589721679688,135173,0.0003217767516616732
CHNN,0,695.7589721679688,135173,0.0003241213271394372
CHNN,0,695.7589721679688,135173,0.0003266715502832085
CHNN,0,695.7589721679688,135173,0.00032881594961509114
CHNN,0,695.7589721679688,135173,0.0003313719353172928
CHNN,0,695.7589721679688,135173,0.0003331912448629737
CHNN,0,695.7589721679688,135173,0.00033612313563935464
CHNN,0,695.7589721679688,135173,0.0003383558650966733
CHNN,0,695.7589721679688,135173,0.000339909631293267
CHNN,0,695.7589721679688,135173,0.00034223980037495494
CHNN,0,695.7589721679688,135173,0.0003442751185502857
CHNN,0,695.7589721679688,135173,0.0003473077085800469
CHNN,0,695.7589721679688,135173,0.00034930527908727527
CHNN,0,695.7589721679688,135173,0.00035161187406629324
CHNN,0,695.7589721679688,135173,0.00035333883715793485
CHNN,0,695.7589721679688,135173,0.00035602800198830664
CHNN,0,695.7589721679688,135173,0.00035839181509800255
CHNN,0,695.7589721679688,135173,0.00036028469912707806
CHNN,0,695.7589721679688,135173,0.0003631450526881963
CHNN,0,695.7589721679688,135173,0.0003658118657767773
CHNN,0,695.7589721679688,135173,0.0003670886508189143
CHNN,0,695.7589721679688,135173,0.00037029138184152544
CHNN,0,695.7589721679688,135173,0.0003730249300133437
CHNN,0,695.7589721679688,135173,0.00037528006942011416
CHNN,0,695.7589721679688,135173,0.0003770932671613991
CHNN,0,695.7589721679688,135173,0.00037921490729786456
CHNN,0,695.7589721679688,135173,0.0003821505233645439
CHNN,0,695.7589721679688,135173,0.00038369206595234573
CHNN,0,695.7589721679688,135173,0.0003856109688058496
CHNN,0,695.7589721679688,135173,0.0003885027836076915
CHNN,0,695.7589721679688,135173,0.0003897141432389617
CHNN,0,695.7589721679688,135173,0.00039183659828267986
CHNN,0,695.7589721679688,135173,0.00039424080750904983
CHNN,0,695.7589721679688,135173,0.0003960882313549519
CHNN,0,695.7589721679688,135173,0.0003994178841821849
CHNN,0,695.7589721679688,135173,0.00040255952626466746
CHNN,0,695.7589721679688,135173,0.00040312763303518295
CHNN,0,695.7589721679688,135173,0.0004058165359310807
CHNN,0,695.7589721679688,135173,0.0004084232787135989
CHNN,0,695.7589721679688,135173,0.00041045338730327785
CHNN,0,695.7589721679688,135173,0.0004126377170905472
CHNN,0,695.7589721679688,135173,0.00041390440310351545
CHNN,0,695.7589721679688,135173,0.0004162060213275254
CHNN,0,695.7589721679688,135173,0.00041705739567987615
CHNN,0,695.7589721679688,135173,0.0004198345704935491
CHNN,0,695.7589721679688,135173,0.00042239984031766653
CHNN,0,695.7589721679688,135173,0.0004255318199284375
CHNN,0,695.7589721679688,135173,0.0004270985373295844
CHNN,0,695.7589721679688,135173,0.00042869971366599197
CHNN,0,695.7589721679688,135173,0.00042968647903762763
CHNN,0,695.7589721679688,135173,0.00043401832226663833
CHNN,0,695.7589721679688,135173,0.00043504658970050514
CHNN,0,695.7589721679688,135173,0.00043779658153653145
CHNN,0,695.7589721679688,135173,0.0004390371905174105
CHNN,0,695.7589721679688,135173,0.0004423887876328081
CHNN,0,695.7589721679688,135173,0.0004433988651726394
CHNN,0,695.7589721679688,135173,0.0004447909304872155
CHNN,0,695.7589721679688,135173,0.0004457395116332918
CHNN,0,695.7589721679688,135173,0.00044770081876777107
CHNN,0,695.7589721679688,135173,0.0004494707682169974
CHNN,0,695.7589721679688,135173,0.0004505111428443343
CHNN,0,695.7589721679688,135173,0.0004529332218226045
CHNN,0,695.7589721679688,135173,0.0004542101523838937
CHNN,0,695.7589721679688,135173,0.0004547683347482233
CHNN,0,695.7589721679688,135173,0.00045714003499597316
CHNN,0,695.7589721679688,135173,0.0004596206999849528
CHNN,0,695.7589721679688,135173,0.0004605981230270117
CHNN,0,695.7589721679688,135173,0.0004643778665922582
CHNN,0,695.7589721679688,135173,0.00046609441051259637
CHNN,0,695.7589721679688,135173,0.0004681645659729839
CHNN,0,695.7589721679688,135173,0.00047333797556348167
CHNN,0,695.7589721679688,135173,0.0004750835942104459
CHNN,0,695.7589721679688,135173,0.0004786406352650374
CHNN,0,695.7589721679688,135173,0.0004790959937963635
CHNN,0,695.7589721679688,135173,0.00048228050582110876
CHNN,0,695.7589721679688,135173,0.00048456390504725283
CHNN,0,695.7589721679688,135173,0.00048708284157328313
CHNN,0,695.7589721679688,135173,0.0004929542192257942
CHNN,0,695.7589721679688,135173,0.0004954384639859202
CHNN,0,695.7589721679688,135173,0.0004979477380402386
CHNN,0,695.7589721679688,135173,0.0005017456714995205
CHNN,0,695.7589721679688,135173,0.0005053912755101919
CHNN,0,695.7589721679688,135173,0.0005080188275314867
CHNN,0,695.7589721679688,135173,0.0005122749134898187
CHNN,0,695.7589721679688,135173,0.0005173722747713327
CHNN,0,695.7589721679688,135173,0.0005194664699956777
CHNN,0,695.7589721679688,135173,0.0005207709618844092
CHNN,0,695.7589721679688,135173,0.0005225680652074517
CHNN,0,695.7589721679688,135173,0.0005256517906673253
CHNN,0,695.7589721679688,135173,0.0005350850406102836
CHNN,0,695.7589721679688,135173,0.0005370865110307932
CHNN,0,695.7589721679688,135173,0.0005375114851631224
CHNN,0,695.7589721679688,135173,0.0005398826324380933
CHNN,0,695.7589721679688,135173,0.0005418774671852589
CHNN,0,695.7589721679688,135173,0.0005422818358056247
CHNN,0,695.7589721679688,135173,0.0005488427123054862
CHNN,0,695.7589721679688,135173,0.0005506775341928005
CHNN,0,695.7589721679688,135173,0.0005519574042409658
CHNN,0,695.7589721679688,135173,0.0005550446221604943
CHNN,0,695.7589721679688,135173,0.0005561477155424653
CHNN,0,695.7589721679688,135173,0.0005562134319916369
CHNN,0,695.7589721679688,135173,0.0005583212478086351
CHNN,0,695.7589721679688,135173,0.0005605601472780108
CHNN,0,695.7589721679688,135173,0.0005621025920845568
CHNN,0,695.7589721679688,135173,0.0005630304804071784
CHNN,0,695.7589721679688,135173,0.0005670999526046214
CHNN,0,695.7589721679688,135173,0.0005679664900526402
CHNN,0,695.7589721679688,135173,0.0005689513636752963
CHNN,0,695.7589721679688,135173,0.0005706985830329359
CHNN,0,695.7589721679688,135173,0.0005712689599022267
CHNN,0,695.7589721679688,135173,0.000574760022573173
CHNN,0,695.7589721679688,135173,0.0005760763888247311
CHNN,0,695.7589721679688,135173,0.0005797279882244768
CHNN,0,695.7589721679688,135173,0.0005807376583106817
CHNN,0,695.7589721679688,135173,0.0005832286551594732
CHNN,0,695.7589721679688,135173,0.0005841785459779202
CHNN,0,695.7589721679688,135173,0.0005872981855645777
CHNN,0,695.7589721679688,135173,0.0005890361499041319
CHNN,0,695.7589721679688,135173,0.0005915591609664261
CHNN,0,695.7589721679688,135173,0.0005919244140386581
CHNN,0,695.7589721679688,135173,0.0005934067885391414
CHNN,0,695.7589721679688,135173,0.0005967824254184961
CHNN,0,695.7589721679688,135173,0.0005978459375910461
CHNN,0,695.7589721679688,135173,0.0005996429244987668
CHNN,0,695.7589721679688,135173,0.0006007812335155902
CHNN,0,695.7589721679688,135173,0.0006025437032803893
CHNN,0,695.7589721679688,135173,0.0006038822466507554
CHNN,0,695.7589721679688,135173,0.0006052427343092859
CHNN,0,695.7589721679688,135173,0.0006059523439034822
CHNN,0,695.7589721679688,135173,0.0006076790159568193
CHNN,0,695.7589721679688,135173,0.000609063426963985
CHNN,0,695.7589721679688,135173,0.0006101643084548414
CHNN,0,695.7589721679688,135173,0.0006114682764746249
CHNN,0,695.7589721679688,135173,0.0006130879046395421
CHNN,0,695.7589721679688,135173,0.0006137547316029668
CHNN,0,695.7589721679688,135173,0.0006146878004074098
CHNN,0,695.7589721679688,135173,0.0006168526597321032
CHNN,0,695.7589721679688,135173,0.0006174010923132299
CHNN,0,695.7589721679688,135173,0.0006196154281497003
CHNN,0,695.7589721679688,135173,0.000620993843767792
CHNN,0,695.7589721679688,135173,0.000623208936303854
CHNN,0,695.7589721679688,135173,0.0006241227383725345
CHNN,0,695.7589721679688,135173,0.0006249882862903178
CHNN,0,695.7589721679688,135173,0.0006265559932217003
CHNN,0,695.7589721679688,135173,0.0006275727646425366
CHNN,0,695.7589721679688,135173,0.0006281916867010295
CHNN,0,695.7589721679688,135173,0.0006299836677499115
CHNN,0,695.7589721679688,135173,0.000631675764452666
CHNN,0,695.7589721679688,135173,0.000633814197499305
CHNN,0,695.7589721679688,135173,0.0006346972659230232
CHNN,0,695.7589721679688,135173,0.0006359198014251888
CHNN,0,695.7589721679688,135173,0.0006367085152305663
CHNN,0,695.7589721679688,135173,0.0006376628298312426
CHNN,0,695.7589721679688,135173,0.000639382575172931
CHNN,0,695.7589721679688,135173,0.0006408503977581859
CHNN,0,695.7589721679688,135173,0.0006413804949261247
CHNN,0,695.7589721679688,135173,0.000643440755084157
CHNN,0,695.7589721679688,135173,0.0006442947778850794
CHNN,0,695.7589721679688,135173,0.0006453270907513798
CHNN,0,695.7589721679688,135173,0.0006472793756984174
CHNN,0,695.7589721679688,135173,0.0006480655283667147
CHNN,0,695.7589721679688,135173,0.0006490900414064528
CHNN,0,695.7589721679688,135173,0.0006497779977507888
CHNN,0,695.7589721679688,135173,0.0006515143322758378
CHNN,0,695.7589721679688,135173,0.0006529190577566624
CHNN,0,695.7589721679688,135173,0.0006535607972182332
CHNN,0,695.7589721679688,135173,0.0006548010278493166
CHNN,0,695.7589721679688,135173,0.000656290038023144
CHNN,0,695.7589721679688,135173,0.0006569471443071961
CHNN,0,695.7589721679688,135173,0.0006581437774002553
CHNN,0,695.7589721679688,135173,0.0006583389476872983
CHNN,0,695.7589721679688,135173,0.0006611820426769555
CHNN,0,695.7589721679688,135173,0.0006621754146181048
CHNN,0,695.7589721679688,135173,0.0006625619134865701
CHNN,0,695.7589721679688,135173,0.0006637323531322181
CHNN,0,695.7589721679688,135173,0.000664791907183826
CHNN,0,695.7589721679688,135173,0.0006654961034655571
CHNN,0,695.7589721679688,135173,0.0006666252156719565
CHNN,0,695.7589721679688,135173,0.0006669905851595104
CHNN,0,695.7589721679688,135173,0.0006682222010567784
CHNN,0,695.7589721679688,135173,0.0006692437455058098
CHNN,0,695.7589721679688,135173,0.0006708431174047291
CHNN,0,695.7589721679688,135173,0.0006720866076648235
CHNN,0,695.7589721679688,135173,0.0006732484325766562
CHNN,0,695.7589721679688,135173,0.0006736002978868783
CHNN,0,695.7589721679688,135173,0.000674199138302356
CHNN,0,695.7589721679688,135173,0.0006757128285244107
CHNN,0,695.7589721679688,135173,0.000676590483635664
CHNN,0,695.7589721679688,135173,0.0006767830927856266
CHNN,0,695.7589721679688,135173,0.0006782427662983537
CHNN,0,695.7589721679688,135173,0.0006790725747123363
CHNN,0,695.7589721679688,135173,0.0006796328234486282
CHNN,0,695.7589721679688,135173,0.0006800914416089653
CHNN,0,695.7589721679688,135173,0.0006808164180256425
CHNN,0,695.7589721679688,135173,0.0006812615902163088
CHNN,0,695.7589721679688,135173,0.0006819145055487753
CHNN,0,695.7589721679688,135173,0.0006821107235737145
CHNN,0,695.7589721679688,135173,0.0006837527616880834
CHNN,0,695.7589721679688,135173,0.0006842378643341362
CHNN,0,695.7589721679688,135173,0.0006846059113740921
CHNN,0,695.7589721679688,135173,0.0006857565604150295
CHNN,0,695.7589721679688,135173,0.0006868328782729805
CHNN,0,695.7589721679688,135173,0.0006872250232845545
CHNN,0,695.7589721679688,135173,0.0006875043036416173
CHNN,0,695.7589721679688,135173,0.0006882485467940568
CHNN,0,695.7589721679688,135173,0.0006883568712510169
CHNN,0,695.7589721679688,135173,0.0006883619935251772
CHNN,0,695.7589721679688,135173,0.0006895682890899477
CHNN,0,695.7589721679688,135173,0.0006916520069353282
CHNN,0,695.7589721679688,135173,0.0006926388596184553
CHNN,0,695.7589721679688,135173,0.0006935485289432107
CHNN,0,695.7589721679688,135173,0.0006947151850908995
CHNN,0,695.7589721679688,135173,0.0006955371936783198
CHNN,0,695.7589721679688,135173,0.0006958080339245497
CHNN,0,695.7589721679688,135173,0.0006959496531635523
CHNN,0,695.7589721679688,135173,0.0006976271397434175
CHNN,0,695.7589721679688,135173,0.0006986861117184162
CHNN,0,695.7589721679688,135173,0.0006999474135227501
CHNN,0,695.7589721679688,135173,0.0007009776891209184
CHNN,0,695.7589721679688,135173,0.0007017236785031855
CHNN,0,695.7589721679688,135173,0.0007020822376944125
CHNN,0,695.7589721679688,135173,0.0007034571608528495
CHNN,0,695.7589721679688,135173,0.000704088481143117
CHNN,0,695.7589721679688,135173,0.0007050789427012205
CHNN,0,695.7589721679688,135173,0.0007064592209644617
CHNN,0,695.7589721679688,135173,0.0007081974181346594
CHNN,0,695.7589721679688,135173,0.0007093865424394608
CHNN,0,695.7589721679688,135173,0.0007113853935152293
CHNN,0,695.7589721679688,135173,0.0007120490772649648
CHNN,0,695.7589721679688,135173,0.0007137219654396175
CHNN,0,695.7589721679688,135173,0.0007138068322092295
CHNN,0,695.7589721679688,135173,0.0007166438736021519
CHNN,0,695.7589721679688,135173,0.0007182409171946348
CHNN,0,695.7589721679688,135173,0.0007195096113719046
CHNN,0,695.7589721679688,135173,0.0007213437929749488
CHNN,0,695.7589721679688,135173,0.0007234578370116651
CHNN,0,695.7589721679688,135173,0.0007242555730044843
CHNN,0,695.7589721679688,135173,0.0007274712552316487
CHNN,0,695.7589721679688,135173,0.0007299395510926843
CHNN,0,695.7589721679688,135173,0.0007316647679544985
CHNN,0,695.7589721679688,135173,0.0007321785669773817
CHNN,0,695.7589721679688,135173,0.0007364922203123573
CHNN,0,695.7589721679688,135173,0.0007382828043773767
CHNN,0,695.7589721679688,135173,0.0007406289223581553
CHNN,0,695.7589721679688,135173,0.0007477208855561912
CHNN,0,695.7589721679688,135173,0.0007494663586840035
CHNN,0,695.7589721679688,135173,0.0007571388850919902
CHNN,0,695.7589721679688,135173,0.0007584755658172071
CHNN,0,695.7589721679688,135173,0.0007623007404617965
CHNN,0,695.7589721679688,135173,0.0007729277713224293
CHNN,0,695.7589721679688,135173,0.0007750867516733706
CHNN,0,695.7589721679688,135173,0.0007813691627234217
CHNN,0,695.7589721679688,135173,0.0007853507995605469
CHNN,0,695.7589721679688,135173,0.0007883519283495842
CHNN,0,695.7589721679688,135173,0.0007909952546469867
CHNN,0,695.7589721679688,135173,0.0007972827879711988
CHNN,0,695.7589721679688,135173,0.000798539025709033
CHNN,0,695.7589721679688,135173,0.0008059528772719204
CHNN,0,695.7589721679688,135173,0.0008105995948426423
CHNN,0,695.7589721679688,135173,0.0008130818605422974
CHNN,0,695.7589721679688,135173,0.0008203986217267811
CHNN,0,695.7589721679688,135173,0.0008286155061796308
CHNN,0,695.7589721679688,135173,0.0008331639692187307
CHNN,0,695.7589721679688,135173,0.0008361574728041887
CHNN,0,695.7589721679688,135173,0.0008368317503482102
CHNN,0,695.7589721679688,135173,0.0008446720312349497
CHNN,0,695.7589721679688,135173,0.0008494043140672147
CHNN,0,695.7589721679688,135173,0.0008512813365086912
CHNN,0,695.7589721679688,135173,0.0008539168629795313
CHNN,0,695.7589721679688,135173,0.0008566997130401433
CHNN,0,695.7589721679688,135173,0.0008574717212468388
CHNN,0,695.7589721679688,135173,0.0008612470119260253
CHNN,0,695.7589721679688,135173,0.0008634328842163086
CHNN,0,695.7589721679688,135173,0.0008658987935632467
CHNN,0,695.7589721679688,135173,0.0008692052797414362
CHNN,0,695.7589721679688,135173,0.0008699672180227933
CHNN,0,695.7589721679688,135173,0.0008752607391215861
CHNN,0,695.7589721679688,135173,0.0008828801801428199
CHNN,0,695.7589721679688,135173,0.0008868068107403815
CHNN,0,695.7589721679688,135173,0.0008879961096681654
CHNN,0,695.7589721679688,135173,0.0008913699421100318
CHNN,0,695.7589721679688,135173,0.0008967409958131611
CHNN,0,695.7589721679688,135173,0.0008997685508802533
CHNN,0,695.7589721679688,135173,0.0009018940036185086
CHNN,0,695.7589721679688,135173,0.0009130215621553359
CHNN,0,695.7589721679688,135173,0.0009165835799649358
CHNN,0,695.7589721679688,135173,0.0009188550757244226
CHNN,0,695.7589721679688,135173,0.000919323181733489
CHNN,0,695.7589721679688,135173,0.0009214251767843963
CHNN,0,695.7589721679688,135173,0.0009254209580831233
CHNN,0,695.7589721679688,135173,0.0009322394034825263
CHNN,0,695.7589721679688,135173,0.0009365972946397961
CHNN,0,695.7589721679688,135173,0.0009421883733011783
CHNN,0,695.7589721679688,135173,0.0009472020901739596
CHNN,0,695.7589721679688,135173,0.0009501084568910301
CHNN,0,695.7589721679688,135173,0.0009551788098178805
CHNN,0,695.7589721679688,135173,0.0009638888877816498
CHNN,0,695.7589721679688,135173,0.0009650390711613
CHNN,0,695.7589721679688,135173,0.0009724252740852537
CHNN,0,695.7589721679688,135173,0.0009796888334676623
CHNN,0,695.7589721679688,135173,0.0009824339067563417
CHNN,0,695.7589721679688,135173,0.0009895439725369217
CHNN,0,695.7589721679688,135173,0.0009920282755047083
CHNN,0,695.7589721679688,135173,0.0009962044423446061
CHNN,0,695.7589721679688,135173,0.0010020644403994083
CHNN,0,695.7589721679688,135173,0.001003290177322924
CHNN,0,695.7589721679688,135173,0.0010071301367133856
CHNN,0,695.7589721679688,135173,0.0010151318274438381
CHNN,0,695.7589721679688,135173,0.0010179855162277818
CHNN,0,695.7589721679688,135173,0.0010291330981999636
CHNN,0,695.7589721679688,135173,0.0010331672383472323
CHNN,0,695.7589721679688,135173,0.0010358116123825312
CHNN,0,695.7589721679688,135173,0.0010401690378785133
CHNN,0,695.7589721679688,135173,0.0010460532503202558
CHNN,0,695.7589721679688,135173,0.0010551109444350004
CHNN,0,695.7589721679688,135173,0.0010594886261969805
CHNN,0,695.7589721679688,135173,0.0010647550225257874
CHNN,0,695.7589721679688,135173,0.0010737597476691008
CHNN,0,695.7589721679688,135173,0.0010751468362286687
CHNN,0,695.7589721679688,135173,0.0010783523321151733
CHNN,0,695.7589721679688,135173,0.0010837705340236423
CHNN,0,695.7589721679688,135173,0.0010903109796345234
CHNN,0,695.7589721679688,135173,0.0010928073897957802
CHNN,0,695.7589721679688,135173,0.0010996171040460467
CHNN,0,695.7589721679688,135173,0.0011004176922142506
CHNN,0,695.7589721679688,135173,0.0011063406709581614
CHNN,0,695.7589721679688,135173,0.001110969576984644
CHNN,0,695.7589721679688,135173,0.0011152758961543439
CHNN,0,695.7589721679688,135173,0.0011177629930898547
CHNN,0,695.7589721679688,135173,0.0011255275458097458
CHNN,0,695.7589721679688,135173,0.001133027020841837
CHNN,0,695.7589721679688,135173,0.0011384605895727873
CHNN,0,695.7589721679688,135173,0.001141754910349846
CHNN,0,695.7589721679688,135173,0.0011514947982504964
CHNN,0,695.7589721679688,135173,0.001156552229076624
CHNN,0,695.7589721679688,135173,0.001167444745078683
CHNN,0,695.7589721679688,135173,0.0011745116207748652
CHNN,0,695.7589721679688,135173,0.0011768713593482973
CHNN,0,695.7589721679688,135173,0.001183408428914845
CHNN,0,695.7589721679688,135173,0.0011893981136381624
CHNN,0,695.7589721679688,135173,0.0012076843995600939
CHNN,0,695.7589721679688,135173,0.0012180758640170095
CHNN,0,695.7589721679688,135173,0.0012203246587887404
CHNN,0,695.7589721679688,135173,0.0012417067773640154
CHNN,0,695.7589721679688,135173,0.0012484414037317038
CHNN,0,695.7589721679688,135173,0.001255172654055059
CHNN,0,695.7589721679688,135173,0.0012601797934621572
CHNN,0,695.7589721679688,135173,0.0012760385870933533
CHNN,0,695.7589721679688,135173,0.0012981672771275046
CHNN,0,695.7589721679688,135173,0.001311951200477779
CHNN,0,695.7589721679688,135173,0.001323118805885315
CHNN,0,695.7589721679688,135173,0.0013249056646600366
CHNN,0,695.7589721679688,135173,0.0013522884109988804
CHNN,0,695.7589721679688,135173,0.0013695224188268185
CHNN,0,695.7589721679688,135173,0.0013913761358708145
CHNN,0,695.7589721679688,135173,0.001403051894158125
CHNN,0,695.7589721679688,135173,0.0014157644473016262
CHNN,0,695.7589721679688,135173,0.0014480934478342533
CHNN,0,695.7589721679688,135173,0.0014651205856353045
CHNN,0,695.7589721679688,135173,0.0014918490778654814
CHNN,0,695.7589721679688,135173,0.001500824699178338
CHNN,0,695.7589721679688,135173,0.0015330868773162365
CHNN,0,695.7589721679688,135173,0.0015739433001726866
CHNN,0,695.7589721679688,135173,0.0015979676973074677
CHNN,0,695.7589721679688,135173,0.0016269851475954054
CHNN,0,695.7589721679688,135173,0.0016699908301234243
CHNN,0,695.7589721679688,135173,0.0017253116238862276
CHNN,0,695.7589721679688,135173,0.001747456844896078
CHNN,0,695.7589721679688,135173,0.0018151054391637444
CHNN,0,695.7589721679688,135173,0.001826708088628948
CHNN,0,695.7589721679688,135173,0.0019563366658985615
CHNN,0,695.7589721679688,135173,0.002026071771979332
CHNN,0,695.7589721679688,135173,0.0021394863724708557
CHNN,0,695.7589721679688,135173,0.002939664060249925
CHNN,0,695.7589721679688,135173,0.0037167449481785297
CHNN,0,695.7589721679688,135173,0.005952538922429085
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
HNN,0,1699.303955078125,269322,1.0
