n_train,Network,Series,Batch,Geometric Mean
400,NeuralODE,avg_rel_err_pred,5,0.04688234286290158
400,NeuralODE,avg_rel_err_pred,6,0.033082398169794275
400,NeuralODE,avg_rel_err_pred,7,0.02888854859136137
400,NeuralODE,avg_rel_err_pred,8,0.26353445758590627
400,NeuralODE,avg_rel_err_pred,9,0.021879290668628697
400,NeuralODE,avg_rel_err_pred,10,0.037213386925942275
400,NeuralODE,avg_rel_err_pred,11,0.2438975304442586
400,NeuralODE,avg_rel_err_pred,12,0.08744235713080183
400,NeuralODE,avg_rel_err_pred,13,0.07017140638212321
400,NeuralODE,avg_rel_err_pred,14,0.04970059551820514
400,NeuralODE,avg_rel_err_pred,15,0.3822479198168392
400,NeuralODE,avg_rel_err_pred,16,0.18011934921890502
400,NeuralODE,avg_rel_err_pred,17,0.06302732978585207
400,NeuralODE,avg_rel_err_pred,18,0.03340769202074572
400,NeuralODE,avg_rel_err_pred,19,0.04694930335869986
400,NeuralODE,avg_rel_err_pred,20,0.045364289108489206
400,NeuralODE,avg_rel_err_pred,21,0.08204803607120675
400,NeuralODE,avg_rel_err_pred,22,0.029975642328482825
400,NeuralODE,avg_rel_err_pred,23,0.09259760926323807
400,NeuralODE,avg_rel_err_pred,24,0.04101474104695724
400,NeuralODE,avg_rel_err_pred,25,0.07288125417749465
400,NeuralODE,avg_rel_err_pred,26,0.1438372029010448
400,NeuralODE,avg_rel_err_pred,27,0.29373340235985845
400,NeuralODE,avg_rel_err_pred,28,0.12800898029581315
400,NeuralODE,avg_rel_err_pred,29,0.05206233924664181
400,NeuralODE,avg_rel_err_pred,30,0.2967042681983791
400,NeuralODE,avg_rel_err_pred,31,0.20620758780839946
400,NeuralODE,avg_rel_err_pred,32,0.41309963521951115
400,NeuralODE,avg_rel_err_pred,33,0.05445599910846833
400,NeuralODE,avg_rel_err_pred,34,0.055710851543868414
400,NeuralODE,avg_rel_err_pred,35,0.5410304817495856
400,NeuralODE,avg_rel_err_pred,36,0.5373922983139674
400,NeuralODE,avg_rel_err_pred,37,0.02357150103968601
400,NeuralODE,avg_rel_err_pred,38,0.03247682884281671
400,NeuralODE,avg_rel_err_pred,39,0.4134528193591583
400,NeuralODE,avg_rel_err_pred,40,0.046150454782211754
400,NeuralODE,avg_rel_err_pred,41,0.08150579309453969
400,NeuralODE,avg_rel_err_pred,42,0.08871380914756061
400,NeuralODE,avg_rel_err_pred,43,0.03545702273841078
400,NeuralODE,avg_rel_err_pred,44,0.2150276575927133
400,NeuralODE,avg_rel_err_pred,45,0.04703512834973767
400,NeuralODE,avg_rel_err_pred,46,0.2216335004084444
400,NeuralODE,avg_rel_err_pred,47,0.03594783230463683
400,NeuralODE,avg_rel_err_pred,48,0.04601076391051748
400,NeuralODE,avg_rel_err_pred,49,0.45341731940472074
400,NeuralODE,avg_rel_err_pred,50,0.28000533642367065
400,NeuralODE,avg_rel_err_pred,51,0.0658547178731556
400,NeuralODE,avg_rel_err_pred,52,0.2545693756714649
400,NeuralODE,avg_rel_err_pred,53,0.5601238928258426
400,NeuralODE,avg_rel_err_pred,54,0.12463208997681632
400,NeuralODE,avg_rel_err_pred,55,0.07227687624621291
400,NeuralODE,avg_rel_err_pred,56,0.5691435751787653
400,NeuralODE,avg_rel_err_pred,57,0.03947823420994674
400,NeuralODE,avg_rel_err_pred,58,0.031048203336784534
400,NeuralODE,avg_rel_err_pred,59,0.4283687364415588
400,NeuralODE,avg_rel_err_pred,60,0.08652265207119615
400,NeuralODE,avg_rel_err_pred,61,0.04500831011973034
400,NeuralODE,avg_rel_err_pred,62,0.05011722028402587
400,NeuralODE,avg_rel_err_pred,63,0.06475781249778295
400,NeuralODE,avg_rel_err_pred,64,0.0917194207375461
400,NeuralODE,avg_rel_err_pred,65,0.22531035191068222
400,NeuralODE,avg_rel_err_pred,66,0.3227414398361282
400,NeuralODE,avg_rel_err_pred,67,0.2960298017050633
400,NeuralODE,avg_rel_err_pred,68,0.09740743898192097
400,NeuralODE,avg_rel_err_pred,69,0.047653829518761945
400,NeuralODE,avg_rel_err_pred,70,0.1071710064266286
400,NeuralODE,avg_rel_err_pred,71,0.03180167731975377
400,NeuralODE,avg_rel_err_pred,72,0.04596899838608822
400,NeuralODE,avg_rel_err_pred,73,0.1935108829820048
400,NeuralODE,avg_rel_err_pred,74,0.21124588761910112
400,NeuralODE,avg_rel_err_pred,75,0.05471289910729442
400,NeuralODE,avg_rel_err_pred,76,0.168648913200821
400,NeuralODE,avg_rel_err_pred,77,0.01874207849632255
400,NeuralODE,avg_rel_err_pred,78,0.037312533199723975
400,NeuralODE,avg_rel_err_pred,79,0.34452609407970103
400,NeuralODE,avg_rel_err_pred,80,0.03739374519106966
400,NeuralODE,avg_rel_err_pred,81,0.3232674772721328
400,NeuralODE,avg_rel_err_pred,82,0.23487031562422442
400,NeuralODE,avg_rel_err_pred,83,0.05448164918352271
400,NeuralODE,avg_rel_err_pred,84,0.04105395659665509
400,NeuralODE,avg_rel_err_pred,85,0.08533715071173383
400,NeuralODE,avg_rel_err_pred,86,0.5183212258717286
400,NeuralODE,avg_rel_err_pred,87,0.032194333177937656
400,NeuralODE,avg_rel_err_pred,88,0.044797425093768835
400,NeuralODE,avg_rel_err_pred,89,0.039880040761473716
400,NeuralODE,avg_rel_err_pred,90,0.033529841063080094
400,NeuralODE,avg_rel_err_pred,91,0.23552880108777483
400,NeuralODE,avg_rel_err_pred,92,0.06505429590203694
400,NeuralODE,avg_rel_err_pred,93,0.018398624536625992
400,NeuralODE,avg_rel_err_pred,94,0.0659480741925138
400,NeuralODE,avg_rel_err_pred,95,0.04202609879453704
400,NeuralODE,avg_rel_err_pred,96,0.04803635782264361
400,NeuralODE,avg_rel_err_pred,97,0.03272227371570434
400,NeuralODE,avg_rel_err_pred,98,0.08196368940876092
400,NeuralODE,avg_rel_err_pred,99,0.04871240554683264
800,CHNN,avg_rel_err_pert,0,9.874091226896666e-05
800,CHNN,avg_rel_err_pert,1,8.912707390835494e-05
800,CHNN,avg_rel_err_pert,2,3.648753434791729e-05
800,CHNN,avg_rel_err_pert,3,4.119645766759529e-05
800,CHNN,avg_rel_err_pert,4,4.452096246320895e-05
800,CHNN,avg_rel_err_pert,5,0.00010355616509497977
800,CHNN,avg_rel_err_pert,6,6.80187820855913e-05
800,CHNN,avg_rel_err_pert,7,8.868092475458845e-05
800,CHNN,avg_rel_err_pert,8,0.0005121397228334918
800,CHNN,avg_rel_err_pert,9,2.1368985222523203e-05
800,CHNN,avg_rel_err_pert,10,2.5122043963381585e-05
800,CHNN,avg_rel_err_pert,11,2.0696564341212267e-05
800,CHNN,avg_rel_err_pert,12,3.313303232466064e-05
800,CHNN,avg_rel_err_pert,13,3.1240396281707724e-05
800,CHNN,avg_rel_err_pert,14,4.024137209690882e-05
800,CHNN,avg_rel_err_pert,15,0.00014492534459209708
800,CHNN,avg_rel_err_pert,16,6.83112086990714e-05
800,CHNN,avg_rel_err_pert,17,1.2204834159740765e-05
800,CHNN,avg_rel_err_pert,18,4.320187167085685e-05
800,CHNN,avg_rel_err_pert,19,5.2625390480360115e-05
800,CHNN,avg_rel_err_pert,20,5.151218667053617e-05
800,CHNN,avg_rel_err_pert,21,7.499973169555619e-05
800,CHNN,avg_rel_err_pert,22,7.818204390463674e-05
800,CHNN,avg_rel_err_pert,23,0.00011597625454867064
800,CHNN,avg_rel_err_pert,24,7.124295385331394e-05
800,CHNN,avg_rel_err_pert,25,4.7823713187213685e-05
800,CHNN,avg_rel_err_pert,26,3.150843665017284e-05
800,CHNN,avg_rel_err_pert,27,6.645642129435308e-05
800,CHNN,avg_rel_err_pert,28,3.81852231248651e-05
800,CHNN,avg_rel_err_pert,29,5.36331077653491e-05
800,CHNN,avg_rel_err_pert,30,0.00011882573146621463
800,CHNN,avg_rel_err_pert,31,7.354397360681934e-05
800,CHNN,avg_rel_err_pert,32,4.830025679715744e-05
800,CHNN,avg_rel_err_pert,33,5.4885532880243946e-05
800,CHNN,avg_rel_err_pert,34,1.8066094568621806e-05
800,CHNN,avg_rel_err_pert,35,0.00011326220634185036
800,CHNN,avg_rel_err_pert,36,4.7288064861237677e-05
800,CHNN,avg_rel_err_pert,37,8.97533261579397e-05
800,CHNN,avg_rel_err_pert,38,8.549361135377002e-05
800,CHNN,avg_rel_err_pert,39,9.459096653498379e-05
800,CHNN,avg_rel_err_pert,40,2.6485291033944856e-05
800,CHNN,avg_rel_err_pert,41,6.07261520761927e-05
800,CHNN,avg_rel_err_pert,42,5.6802223856935155e-05
800,CHNN,avg_rel_err_pert,43,7.48300440397393e-05
800,CHNN,avg_rel_err_pert,44,4.916606213392273e-05
800,CHNN,avg_rel_err_pert,45,8.822702221252934e-05
800,CHNN,avg_rel_err_pert,46,0.0001548629740314657
800,CHNN,avg_rel_err_pert,47,2.055985218207277e-05
800,CHNN,avg_rel_err_pert,48,1.5740991854161013e-05
800,CHNN,avg_rel_err_pert,49,0.000291926840573006
800,CHNN,avg_rel_err_pert,50,7.480023008213032e-05
800,CHNN,avg_rel_err_pert,51,5.550231365219761e-05
800,CHNN,avg_rel_err_pert,52,1.6466394409756494e-05
800,CHNN,avg_rel_err_pert,53,5.710159471645312e-05
800,CHNN,avg_rel_err_pert,54,0.00015187634500270255
800,CHNN,avg_rel_err_pert,55,2.1235288556707783e-05
800,CHNN,avg_rel_err_pert,56,0.00010372846291926314
800,CHNN,avg_rel_err_pert,57,4.467465314875218e-05
800,CHNN,avg_rel_err_pert,58,8.928593615046856e-05
800,CHNN,avg_rel_err_pert,59,0.0004566480858461507
800,CHNN,avg_rel_err_pert,60,0.00016282461636255428
800,CHNN,avg_rel_err_pert,61,3.8335719786180926e-05
800,CHNN,avg_rel_err_pert,62,1.720904625179188e-05
800,CHNN,avg_rel_err_pert,63,5.066113513610138e-05
800,CHNN,avg_rel_err_pert,64,0.00024888366711166255
800,CHNN,avg_rel_err_pert,65,6.780310481517554e-05
800,CHNN,avg_rel_err_pert,66,0.0002503734111004979
800,CHNN,avg_rel_err_pert,67,0.0001750638873566961
800,CHNN,avg_rel_err_pert,68,3.0738633825849576e-05
800,CHNN,avg_rel_err_pert,69,8.138826782317972e-05
800,CHNN,avg_rel_err_pert,70,3.69015369103972e-05
800,CHNN,avg_rel_err_pert,71,3.232026822931522e-05
800,CHNN,avg_rel_err_pert,72,0.00020953072440220959
800,CHNN,avg_rel_err_pert,73,0.00016973246799134248
800,CHNN,avg_rel_err_pert,74,6.735157048539368e-05
800,CHNN,avg_rel_err_pert,75,2.7219725613348363e-05
800,CHNN,avg_rel_err_pert,76,5.3956843641909915e-05
800,CHNN,avg_rel_err_pert,77,4.9736909132435695e-05
800,CHNN,avg_rel_err_pert,78,6.375091497830164e-05
800,CHNN,avg_rel_err_pert,79,0.00010114369320248859
800,CHNN,avg_rel_err_pert,80,5.410961834523596e-05
800,CHNN,avg_rel_err_pert,81,0.0001178536482402348
800,CHNN,avg_rel_err_pert,82,1.5037703009881659e-05
800,CHNN,avg_rel_err_pert,83,4.771227041227942e-05
800,CHNN,avg_rel_err_pert,84,2.3595435399550317e-05
800,CHNN,avg_rel_err_pert,85,7.346601482149256e-05
800,CHNN,avg_rel_err_pert,86,0.0001842873660453746
800,CHNN,avg_rel_err_pert,87,4.649937687974647e-05
800,CHNN,avg_rel_err_pert,88,6.082287181260394e-05
800,CHNN,avg_rel_err_pert,89,3.256449924226643e-05
800,CHNN,avg_rel_err_pert,90,3.816560933489089e-05
800,CHNN,avg_rel_err_pert,91,3.801386101198961e-05
800,CHNN,avg_rel_err_pert,92,0.00010471329652679212
800,CHNN,avg_rel_err_pert,93,7.547302256228432e-05
800,CHNN,avg_rel_err_pert,94,6.0149207275700045e-05
800,CHNN,avg_rel_err_pert,95,2.0309012005993267e-05
800,CHNN,avg_rel_err_pert,96,6.377252335082024e-05
800,CHNN,avg_rel_err_pert,97,2.631353275799506e-05
800,CHNN,avg_rel_err_pert,98,1.546259299708498e-05
800,CHNN,avg_rel_err_pert,99,6.328072005936846e-05
800,CHNN,avg_rel_err_pred,0,0.00020453465227838447
800,CHNN,avg_rel_err_pred,1,0.00010681429096907865
800,CHNN,avg_rel_err_pred,2,6.913433110908507e-05
800,CHNN,avg_rel_err_pred,3,8.85346677676971e-05
800,CHNN,avg_rel_err_pred,4,3.786354818587881e-05
800,CHNN,avg_rel_err_pred,5,4.809516354548215e-05
800,CHNN,avg_rel_err_pred,6,6.923679886188283e-05
800,CHNN,avg_rel_err_pred,7,0.00011039280521975383
800,CHNN,avg_rel_err_pred,8,0.0001071813760747626
800,CHNN,avg_rel_err_pred,9,0.00011818708232334505
800,CHNN,avg_rel_err_pred,10,0.00013038754138166035
800,CHNN,avg_rel_err_pred,11,0.014942907804540124
800,CHNN,avg_rel_err_pred,12,0.00021132231432624337
800,CHNN,avg_rel_err_pred,13,9.45265743068474e-05
800,CHNN,avg_rel_err_pred,14,2.9445190337692256e-05
800,CHNN,avg_rel_err_pred,15,0.0003289533594275124
800,CHNN,avg_rel_err_pred,16,5.8528361584842416e-05
800,CHNN,avg_rel_err_pred,17,8.729143376709685e-05
800,CHNN,avg_rel_err_pred,18,5.588049874431726e-05
800,CHNN,avg_rel_err_pred,19,5.056139444767572e-05
800,CHNN,avg_rel_err_pred,20,0.00011483994062123576
800,CHNN,avg_rel_err_pred,21,6.783028947224654e-05
800,CHNN,avg_rel_err_pred,22,9.227486367308499e-05
800,CHNN,avg_rel_err_pred,23,0.0002446099296137198
800,CHNN,avg_rel_err_pred,24,6.250514724283705e-05
800,CHNN,avg_rel_err_pred,25,5.068662328599021e-05
800,CHNN,avg_rel_err_pred,26,7.981415977935037e-05
800,CHNN,avg_rel_err_pred,27,0.00012119522043896884
800,CHNN,avg_rel_err_pred,28,2.6476983966483137e-05
800,CHNN,avg_rel_err_pred,29,3.505987083697776e-05
800,CHNN,avg_rel_err_pred,30,5.071605800440895e-05
800,CHNN,avg_rel_err_pred,31,4.8326437490035245e-05
800,CHNN,avg_rel_err_pred,32,0.00010867615328193867
800,CHNN,avg_rel_err_pred,33,9.275046475365259e-05
800,CHNN,avg_rel_err_pred,34,0.00010819344742241467
800,CHNN,avg_rel_err_pred,35,0.000474381014570809
800,CHNN,avg_rel_err_pred,36,0.013021965707972415
800,CHNN,avg_rel_err_pred,37,0.00014405931488996898
800,CHNN,avg_rel_err_pred,38,5.176979839818988e-05
800,CHNN,avg_rel_err_pred,39,0.00018288119689282217
800,CHNN,avg_rel_err_pred,40,6.38957869139943e-05
800,CHNN,avg_rel_err_pred,41,5.025350864390132e-05
800,CHNN,avg_rel_err_pred,42,6.450450435878362e-05
800,CHNN,avg_rel_err_pred,43,0.00017687942360593067
800,CHNN,avg_rel_err_pred,44,0.0008260889165609931
800,CHNN,avg_rel_err_pred,45,4.1737860724869474e-05
800,CHNN,avg_rel_err_pred,46,0.00014736201089069907
800,CHNN,avg_rel_err_pred,47,0.0001006824423749405
800,CHNN,avg_rel_err_pred,48,9.78315858711459e-05
800,CHNN,avg_rel_err_pred,49,0.000290544557298158
800,CHNN,avg_rel_err_pred,50,0.0001392817464901639
800,CHNN,avg_rel_err_pred,51,4.352583803926168e-05
800,CHNN,avg_rel_err_pred,52,8.637013334236557e-05
800,CHNN,avg_rel_err_pred,53,0.0002907555957139702
800,CHNN,avg_rel_err_pred,54,7.262538964075586e-05
800,CHNN,avg_rel_err_pred,55,0.000167562890975954
800,CHNN,avg_rel_err_pred,56,8.636469240597597e-05
800,CHNN,avg_rel_err_pred,57,5.241850846138492e-05
800,CHNN,avg_rel_err_pred,58,3.539386179799373e-05
800,CHNN,avg_rel_err_pred,59,3.911355880324284e-05
800,CHNN,avg_rel_err_pred,60,4.224600634862714e-05
800,CHNN,avg_rel_err_pred,61,4.734013134536088e-05
800,CHNN,avg_rel_err_pred,62,9.784659517132153e-05
800,CHNN,avg_rel_err_pred,63,7.411482852068007e-05
800,CHNN,avg_rel_err_pred,64,0.00013481702159331694
800,CHNN,avg_rel_err_pred,65,0.00015014387794487846
800,CHNN,avg_rel_err_pred,66,0.0004903345529287509
800,CHNN,avg_rel_err_pred,67,9.616432018661734e-05
800,CHNN,avg_rel_err_pred,68,8.867496203859652e-05
800,CHNN,avg_rel_err_pred,69,0.0001569495169659248
800,CHNN,avg_rel_err_pred,70,8.661744601049477e-05
800,CHNN,avg_rel_err_pred,71,3.9784483790354136e-05
800,CHNN,avg_rel_err_pred,72,7.187024677343745e-05
800,CHNN,avg_rel_err_pred,73,0.00017267575105833318
800,CHNN,avg_rel_err_pred,74,0.00010228739037901749
800,CHNN,avg_rel_err_pred,75,2.6956328595054003e-05
800,CHNN,avg_rel_err_pred,76,8.103145066584515e-05
800,CHNN,avg_rel_err_pred,77,9.629892529674544e-05
800,CHNN,avg_rel_err_pred,78,5.828581057551724e-05
800,CHNN,avg_rel_err_pred,79,0.00015278553481543885
800,CHNN,avg_rel_err_pred,80,0.00014815386243418365
800,CHNN,avg_rel_err_pred,81,0.00010761664825022936
800,CHNN,avg_rel_err_pred,82,0.00024040125589939418
800,CHNN,avg_rel_err_pred,83,0.00013143107688455425
800,CHNN,avg_rel_err_pred,84,3.658493848866354e-05
800,CHNN,avg_rel_err_pred,85,3.695663171512623e-05
800,CHNN,avg_rel_err_pred,86,6.185023283007691e-05
800,CHNN,avg_rel_err_pred,87,6.781407472373753e-05
800,CHNN,avg_rel_err_pred,88,5.302517380280322e-05
800,CHNN,avg_rel_err_pred,89,4.9994729101958207e-05
800,CHNN,avg_rel_err_pred,90,4.6438073614033534e-05
800,CHNN,avg_rel_err_pred,91,0.000483129264558994
800,CHNN,avg_rel_err_pred,92,9.326379551751764e-05
800,CHNN,avg_rel_err_pred,93,0.00010645601970661793
800,CHNN,avg_rel_err_pred,94,3.899740937267989e-05
800,CHNN,avg_rel_err_pred,95,2.2956881708885487e-05
800,CHNN,avg_rel_err_pred,96,3.8383902422255264e-05
800,CHNN,avg_rel_err_pred,97,5.1317661694016735e-05
800,CHNN,avg_rel_err_pred,98,7.464708768882191e-05
800,CHNN,avg_rel_err_pred,99,5.1827024263622284e-05
800,CLNN,avg_rel_err_pert,0,9.874091226896666e-05
800,CLNN,avg_rel_err_pert,1,8.912707390835494e-05
800,CLNN,avg_rel_err_pert,2,3.648753434791729e-05
800,CLNN,avg_rel_err_pert,3,4.119645766759529e-05
800,CLNN,avg_rel_err_pert,4,4.452096246320895e-05
800,CLNN,avg_rel_err_pert,5,0.00010355616509497977
800,CLNN,avg_rel_err_pert,6,6.80187820855913e-05
800,CLNN,avg_rel_err_pert,7,8.868092475458845e-05
800,CLNN,avg_rel_err_pert,8,0.0005121397228334918
800,CLNN,avg_rel_err_pert,9,2.1368985222523203e-05
800,CLNN,avg_rel_err_pert,10,2.5122043963381585e-05
800,CLNN,avg_rel_err_pert,11,2.0696564341212267e-05
800,CLNN,avg_rel_err_pert,12,3.313303232466064e-05
800,CLNN,avg_rel_err_pert,13,3.1240396281707724e-05
800,CLNN,avg_rel_err_pert,14,4.024137209690882e-05
800,CLNN,avg_rel_err_pert,15,0.00014492534459209708
800,CLNN,avg_rel_err_pert,16,6.83112086990714e-05
800,CLNN,avg_rel_err_pert,17,1.2204834159740765e-05
800,CLNN,avg_rel_err_pert,18,4.320187167085685e-05
800,CLNN,avg_rel_err_pert,19,5.2625390480360115e-05
800,CLNN,avg_rel_err_pert,20,5.151218667053617e-05
800,CLNN,avg_rel_err_pert,21,7.499973169555619e-05
800,CLNN,avg_rel_err_pert,22,7.818204390463674e-05
800,CLNN,avg_rel_err_pert,23,0.00011597625454867064
800,CLNN,avg_rel_err_pert,24,7.124295385331394e-05
800,CLNN,avg_rel_err_pert,25,4.7823713187213685e-05
800,CLNN,avg_rel_err_pert,26,3.150843665017284e-05
800,CLNN,avg_rel_err_pert,27,6.645642129435308e-05
800,CLNN,avg_rel_err_pert,28,3.81852231248651e-05
800,CLNN,avg_rel_err_pert,29,5.36331077653491e-05
800,CLNN,avg_rel_err_pert,30,0.00011882573146621463
800,CLNN,avg_rel_err_pert,31,7.354397360681934e-05
800,CLNN,avg_rel_err_pert,32,4.830025679715744e-05
800,CLNN,avg_rel_err_pert,33,5.4885532880243946e-05
800,CLNN,avg_rel_err_pert,34,1.8066094568621806e-05
800,CLNN,avg_rel_err_pert,35,0.00011326220634185036
800,CLNN,avg_rel_err_pert,36,4.7288064861237677e-05
800,CLNN,avg_rel_err_pert,37,8.97533261579397e-05
800,CLNN,avg_rel_err_pert,38,8.549361135377002e-05
800,CLNN,avg_rel_err_pert,39,9.459096653498379e-05
800,CLNN,avg_rel_err_pert,40,2.6485291033944856e-05
800,CLNN,avg_rel_err_pert,41,6.07261520761927e-05
800,CLNN,avg_rel_err_pert,42,5.6802223856935155e-05
800,CLNN,avg_rel_err_pert,43,7.48300440397393e-05
800,CLNN,avg_rel_err_pert,44,4.916606213392273e-05
800,CLNN,avg_rel_err_pert,45,8.822702221252934e-05
800,CLNN,avg_rel_err_pert,46,0.0001548629740314657
800,CLNN,avg_rel_err_pert,47,2.055985218207277e-05
800,CLNN,avg_rel_err_pert,48,1.5740991854161013e-05
800,CLNN,avg_rel_err_pert,49,0.000291926840573006
800,CLNN,avg_rel_err_pert,50,7.480023008213032e-05
800,CLNN,avg_rel_err_pert,51,5.550231365219761e-05
800,CLNN,avg_rel_err_pert,52,1.6466394409756494e-05
800,CLNN,avg_rel_err_pert,53,5.710159471645312e-05
800,CLNN,avg_rel_err_pert,54,0.00015187634500270255
800,CLNN,avg_rel_err_pert,55,2.1235288556707783e-05
800,CLNN,avg_rel_err_pert,56,0.00010372846291926314
800,CLNN,avg_rel_err_pert,57,4.467465314875218e-05
800,CLNN,avg_rel_err_pert,58,8.928593615046856e-05
800,CLNN,avg_rel_err_pert,59,0.0004566480858461507
800,CLNN,avg_rel_err_pert,60,0.00016282461636255428
800,CLNN,avg_rel_err_pert,61,3.8335719786180926e-05
800,CLNN,avg_rel_err_pert,62,1.720904625179188e-05
800,CLNN,avg_rel_err_pert,63,5.066113513610138e-05
800,CLNN,avg_rel_err_pert,64,0.00024888366711166255
800,CLNN,avg_rel_err_pert,65,6.780310481517554e-05
800,CLNN,avg_rel_err_pert,66,0.0002503734111004979
800,CLNN,avg_rel_err_pert,67,0.0001750638873566961
800,CLNN,avg_rel_err_pert,68,3.0738633825849576e-05
800,CLNN,avg_rel_err_pert,69,8.138826782317972e-05
800,CLNN,avg_rel_err_pert,70,3.69015369103972e-05
800,CLNN,avg_rel_err_pert,71,3.232026822931522e-05
800,CLNN,avg_rel_err_pert,72,0.00020953072440220959
800,CLNN,avg_rel_err_pert,73,0.00016973246799134248
800,CLNN,avg_rel_err_pert,74,6.735157048539368e-05
800,CLNN,avg_rel_err_pert,75,2.7219725613348363e-05
800,CLNN,avg_rel_err_pert,76,5.3956843641909915e-05
800,CLNN,avg_rel_err_pert,77,4.9736909132435695e-05
800,CLNN,avg_rel_err_pert,78,6.375091497830164e-05
800,CLNN,avg_rel_err_pert,79,0.00010114369320248859
800,CLNN,avg_rel_err_pert,80,5.410961834523596e-05
800,CLNN,avg_rel_err_pert,81,0.0001178536482402348
800,CLNN,avg_rel_err_pert,82,1.5037703009881659e-05
800,CLNN,avg_rel_err_pert,83,4.771227041227942e-05
800,CLNN,avg_rel_err_pert,84,2.3595435399550317e-05
800,CLNN,avg_rel_err_pert,85,7.346601482149256e-05
800,CLNN,avg_rel_err_pert,86,0.0001842873660453746
800,CLNN,avg_rel_err_pert,87,4.649937687974647e-05
800,CLNN,avg_rel_err_pert,88,6.082287181260394e-05
800,CLNN,avg_rel_err_pert,89,3.256449924226643e-05
800,CLNN,avg_rel_err_pert,90,3.816560933489089e-05
800,CLNN,avg_rel_err_pert,91,3.801386101198961e-05
800,CLNN,avg_rel_err_pert,92,0.00010471329652679212
800,CLNN,avg_rel_err_pert,93,7.547302256228432e-05
800,CLNN,avg_rel_err_pert,94,6.0149207275700045e-05
800,CLNN,avg_rel_err_pert,95,2.0309012005993267e-05
800,CLNN,avg_rel_err_pert,96,6.377252335082024e-05
800,CLNN,avg_rel_err_pert,97,2.631353275799506e-05
800,CLNN,avg_rel_err_pert,98,1.546259299708498e-05
800,CLNN,avg_rel_err_pert,99,6.328072005936846e-05
800,CLNN,avg_rel_err_pred,0,0.0004188597461832505
800,CLNN,avg_rel_err_pred,1,0.00012195797669603042
800,CLNN,avg_rel_err_pred,2,0.0003094014554658608
800,CLNN,avg_rel_err_pred,3,0.00013174193763026303
800,CLNN,avg_rel_err_pred,4,9.66378878760599e-05
800,CLNN,avg_rel_err_pred,5,0.00010721626214942178
800,CLNN,avg_rel_err_pred,6,6.865642559563741e-05
800,CLNN,avg_rel_err_pred,7,9.928636274618426e-05
800,CLNN,avg_rel_err_pred,8,0.00030029998126472786
800,CLNN,avg_rel_err_pred,9,3.908694349699037e-05
800,CLNN,avg_rel_err_pred,10,5.627936050954993e-05
800,CLNN,avg_rel_err_pred,11,0.015068596341747252
800,CLNN,avg_rel_err_pred,12,8.351034762155916e-05
800,CLNN,avg_rel_err_pred,13,0.0001918304364413168
800,CLNN,avg_rel_err_pred,14,5.121928895181742e-05
800,CLNN,avg_rel_err_pred,15,0.0003890313117004414
800,CLNN,avg_rel_err_pred,16,7.909289732404814e-05
800,CLNN,avg_rel_err_pred,17,7.239630691086982e-05
800,CLNN,avg_rel_err_pred,18,6.137160226422156e-05
800,CLNN,avg_rel_err_pred,19,5.688518272801778e-05
800,CLNN,avg_rel_err_pred,20,0.00011426749087351218
800,CLNN,avg_rel_err_pred,21,3.899208219898062e-05
800,CLNN,avg_rel_err_pred,22,0.00011883850637239973
800,CLNN,avg_rel_err_pred,23,0.00025228856191265804
800,CLNN,avg_rel_err_pred,24,7.630044840108362e-05
800,CLNN,avg_rel_err_pred,25,2.893597952125397e-05
800,CLNN,avg_rel_err_pred,26,9.438194088691588e-05
800,CLNN,avg_rel_err_pred,27,0.00010724613471535429
800,CLNN,avg_rel_err_pred,28,7.19500392923121e-05
800,CLNN,avg_rel_err_pred,29,5.185955065660998e-05
800,CLNN,avg_rel_err_pred,30,4.7457138335603596e-05
800,CLNN,avg_rel_err_pred,31,9.608710423437741e-05
800,CLNN,avg_rel_err_pred,32,6.533858720534952e-05
800,CLNN,avg_rel_err_pred,33,7.282544657745977e-05
800,CLNN,avg_rel_err_pred,34,0.0005638011205771698
800,CLNN,avg_rel_err_pred,35,0.00026992659065253223
800,CLNN,avg_rel_err_pred,36,0.015132748512272247
800,CLNN,avg_rel_err_pred,37,9.061485633847152e-05
800,CLNN,avg_rel_err_pred,38,8.11650651658703e-05
800,CLNN,avg_rel_err_pred,39,0.00036648220995807307
800,CLNN,avg_rel_err_pred,40,9.69834283582459e-05
800,CLNN,avg_rel_err_pred,41,9.917420041853148e-05
800,CLNN,avg_rel_err_pred,42,9.235148107667218e-05
800,CLNN,avg_rel_err_pred,43,0.00016613103983770274
800,CLNN,avg_rel_err_pred,44,0.00042815065685979976
800,CLNN,avg_rel_err_pred,45,8.130067548220576e-05
800,CLNN,avg_rel_err_pred,46,5.279184414764398e-05
800,CLNN,avg_rel_err_pred,47,9.739231068512932e-05
800,CLNN,avg_rel_err_pred,48,7.100650838685653e-05
800,CLNN,avg_rel_err_pred,49,0.00018966779889182476
800,CLNN,avg_rel_err_pred,50,0.0001226276444359079
800,CLNN,avg_rel_err_pred,51,0.00023250006148441623
800,CLNN,avg_rel_err_pred,52,7.214933227955694e-05
800,CLNN,avg_rel_err_pred,53,0.00037660815414658705
800,CLNN,avg_rel_err_pred,54,5.563977563218355e-05
800,CLNN,avg_rel_err_pred,55,0.00027460941781556734
800,CLNN,avg_rel_err_pred,56,0.00014457688992726813
