Body,Network,Series,Batch,Geometric Mean
Gyroscope,CHNN,avg_rel_err_pert,73,4.409995728850905e-05
Gyroscope,CHNN,avg_rel_err_pert,74,6.064171287763304e-06
Gyroscope,CHNN,avg_rel_err_pert,75,8.360858519194296e-06
Gyroscope,CHNN,avg_rel_err_pert,76,3.586016528136227e-05
Gyroscope,CHNN,avg_rel_err_pert,77,5.9421232434400536e-05
Gyroscope,CHNN,avg_rel_err_pert,78,9.924785465179442e-06
Gyroscope,CHNN,avg_rel_err_pert,79,2.221229165184407e-05
Gyroscope,CHNN,avg_rel_err_pert,80,4.508050112268446e-05
Gyroscope,CHNN,avg_rel_err_pert,81,1.7720313555638153e-05
Gyroscope,CHNN,avg_rel_err_pert,82,1.7616786583773795e-05
Gyroscope,CHNN,avg_rel_err_pert,83,3.071112299164112e-05
Gyroscope,CHNN,avg_rel_err_pert,84,5.4858271874371366e-05
Gyroscope,CHNN,avg_rel_err_pert,85,1.7541771663431135e-05
Gyroscope,CHNN,avg_rel_err_pert,86,1.991470610236081e-05
Gyroscope,CHNN,avg_rel_err_pert,87,4.2543780640875566e-05
Gyroscope,CHNN,avg_rel_err_pert,88,1.458739244667605e-05
Gyroscope,CHNN,avg_rel_err_pert,89,8.85783545829695e-06
Gyroscope,CHNN,avg_rel_err_pert,90,4.442421307449373e-05
Gyroscope,CHNN,avg_rel_err_pert,91,6.954586870084381e-06
Gyroscope,CHNN,avg_rel_err_pert,92,2.7399291024418634e-05
Gyroscope,CHNN,avg_rel_err_pert,93,1.9811643634848842e-05
Gyroscope,CHNN,avg_rel_err_pert,94,2.253689229212822e-05
Gyroscope,CHNN,avg_rel_err_pert,95,1.8663850917663964e-05
Gyroscope,CHNN,avg_rel_err_pert,96,4.193552524324191e-05
Gyroscope,CHNN,avg_rel_err_pert,97,3.4831701539717796e-05
Gyroscope,CHNN,avg_rel_err_pert,98,9.436346152588463e-06
Gyroscope,CHNN,avg_rel_err_pert,99,1.2097861099818262e-05
Gyroscope,CHNN,avg_rel_err_pred,0,2.894656325752698e-05
Gyroscope,CHNN,avg_rel_err_pred,1,8.6271147981554e-06
Gyroscope,CHNN,avg_rel_err_pred,2,9.103094238785814e-06
Gyroscope,CHNN,avg_rel_err_pred,3,4.3998978596095835e-05
Gyroscope,CHNN,avg_rel_err_pred,4,2.2323577112736803e-05
Gyroscope,CHNN,avg_rel_err_pred,5,2.4012718142057526e-05
Gyroscope,CHNN,avg_rel_err_pred,6,5.883233153742155e-06
Gyroscope,CHNN,avg_rel_err_pred,7,1.1904400501737016e-05
Gyroscope,CHNN,avg_rel_err_pred,8,8.615041265630217e-06
Gyroscope,CHNN,avg_rel_err_pred,9,2.4584241468363175e-05
Gyroscope,CHNN,avg_rel_err_pred,10,1.4021337541343178e-05
Gyroscope,CHNN,avg_rel_err_pred,11,1.0565812820061047e-05
Gyroscope,CHNN,avg_rel_err_pred,12,2.4087692878092654e-05
Gyroscope,CHNN,avg_rel_err_pred,13,1.5536402116239237e-05
Gyroscope,CHNN,avg_rel_err_pred,14,1.4794425368217537e-05
Gyroscope,CHNN,avg_rel_err_pred,15,1.7653932269436798e-05
Gyroscope,CHNN,avg_rel_err_pred,16,1.1213669642817904e-05
Gyroscope,CHNN,avg_rel_err_pred,17,2.0304550321591083e-05
Gyroscope,CHNN,avg_rel_err_pred,18,1.068628899920039e-05
Gyroscope,CHNN,avg_rel_err_pred,19,1.563967437808502e-05
Gyroscope,CHNN,avg_rel_err_pred,20,9.837725327968935e-06
Gyroscope,CHNN,avg_rel_err_pred,21,4.289750759781142e-05
Gyroscope,CHNN,avg_rel_err_pred,22,1.4133502329424406e-05
Gyroscope,CHNN,avg_rel_err_pred,23,1.5234340049030838e-05
Gyroscope,CHNN,avg_rel_err_pred,24,2.1697745479257154e-05
Gyroscope,CHNN,avg_rel_err_pred,25,2.9071472445536292e-05
Gyroscope,CHNN,avg_rel_err_pred,26,2.0831262386499888e-05
Gyroscope,CHNN,avg_rel_err_pred,27,2.1902363259148708e-05
Gyroscope,CHNN,avg_rel_err_pred,28,1.1058645295051851e-05
Gyroscope,CHNN,avg_rel_err_pred,29,2.350096921235387e-05
Gyroscope,CHNN,avg_rel_err_pred,30,1.3195023252750455e-05
Gyroscope,CHNN,avg_rel_err_pred,31,1.1073363179239477e-05
Gyroscope,CHNN,avg_rel_err_pred,32,1.0982050260649522e-05
Gyroscope,CHNN,avg_rel_err_pred,33,2.506045956324868e-05
Gyroscope,CHNN,avg_rel_err_pred,34,1.4268284601155468e-05
Gyroscope,CHNN,avg_rel_err_pred,35,1.4557110750562192e-05
Gyroscope,CHNN,avg_rel_err_pred,36,1.9323482601254828e-05
Gyroscope,CHNN,avg_rel_err_pred,37,1.7846482161372523e-05
Gyroscope,CHNN,avg_rel_err_pred,38,1.858175127702693e-05
Gyroscope,CHNN,avg_rel_err_pred,39,1.4246987713981248e-05
Gyroscope,CHNN,avg_rel_err_pred,40,1.171538554706927e-05
Gyroscope,CHNN,avg_rel_err_pred,41,3.925192135085181e-05
Gyroscope,CHNN,avg_rel_err_pred,42,2.918958135280723e-05
Gyroscope,CHNN,avg_rel_err_pred,43,6.169104711478397e-05
Gyroscope,CHNN,avg_rel_err_pred,44,1.897026426586121e-05
Gyroscope,CHNN,avg_rel_err_pred,45,1.6704616717826074e-05
Gyroscope,CHNN,avg_rel_err_pred,46,1.6753111412353393e-05
Gyroscope,CHNN,avg_rel_err_pred,47,1.3608274935842726e-05
Gyroscope,CHNN,avg_rel_err_pred,48,6.0829164898805134e-06
Gyroscope,CHNN,avg_rel_err_pred,49,1.8415246170925786e-05
Gyroscope,CHNN,avg_rel_err_pred,50,2.2747564888564318e-05
Gyroscope,CHNN,avg_rel_err_pred,51,8.115199467646898e-05
Gyroscope,CHNN,avg_rel_err_pred,52,3.294495726509907e-05
Gyroscope,CHNN,avg_rel_err_pred,53,1.126488154476185e-05
Gyroscope,CHNN,avg_rel_err_pred,54,5.892579825243027e-06
Gyroscope,CHNN,avg_rel_err_pred,55,9.077284233070975e-06
Gyroscope,CHNN,avg_rel_err_pred,56,2.2770753497959377e-05
Gyroscope,CHNN,avg_rel_err_pred,57,3.8338062403993585e-05
Gyroscope,CHNN,avg_rel_err_pred,58,1.5048613608529097e-05
